entities,group,test,framework,unit,timestamp,median,ci_lower,ci_upper,rounds
100,structural_scaling,add_component,lovetoys-nobatch,kb,2026-03-15 13:40:26Z,35.1563,35.1563,35.1563,100
100,structural_scaling,add_component,nata,kb,2026-03-15 13:42:15Z,10.9375,10.9375,10.9375,100
100,structural_scaling,add_component,tinyecs,kb,2026-03-15 13:43:38Z,12.0703,12.0703,12.0703,100
100,structural_scaling,destroy,concord,s,2026-03-15 13:45:07Z,0.0006052085,0.0005849375,0.0006214375,108
100,structural_scaling,destroy,ecs-lua,s,2026-03-15 13:46:08Z,0.000023292,0.000023042,0.000023521,736
100,structural_scaling,destroy,evolved-batch,s,2026-03-15 13:46:21Z,3.583e-6,3.542e-6,3.583e-6,883
100,structural_scaling,destroy,evolved-nobatch,s,2026-03-15 13:46:24Z,2.958e-6,2.917e-6,3e-6,1000
100,structural_scaling,destroy,lovetoys,s,2026-03-15 13:46:27Z,0.000149833,0.0001495,0.000150167,685
100,structural_scaling,destroy,nata,s,2026-03-15 13:48:22Z,0.000034583,0.000034542,0.000034583,1000
100,structural_scaling,destroy,tinyecs,s,2026-03-15 13:48:29Z,0.0000592915,0.000057021,0.0000624375,326
100,structural_scaling,destroy,concord,kb,2026-03-15 13:49:00Z,3.9609,3.9609,3.9609,99
100,structural_scaling,destroy,ecs-lua,kb,2026-03-15 13:51:57Z,13.0313,13.0313,13.0313,100
100,structural_scaling,destroy,evolved-batch,kb,2026-03-15 13:54:13Z,0.3672,0.3672,0.3672,100
100,structural_scaling,destroy,evolved-nobatch,kb,2026-03-15 13:55:49Z,0.0001,0.0001,0.0001,99
100,structural_scaling,destroy,lovetoys,kb,2026-03-15 13:57:28Z,0.0001,0.0001,0.0001,100
100,structural_scaling,destroy,nata,kb,2026-03-15 14:07:33Z,3.1563,3.1563,3.1563,100
100,structural_scaling,destroy,tinyecs,kb,2026-03-15 14:09:22Z,1.1328,1.1328,1.1328,100
1000,entity,create_empty,concord,s,2026-03-15 12:18:36Z,0.001115875,0.00110875,0.0011220415,100
1000,entity,create_empty,concord-no-serialize,s,2026-03-15 12:18:56Z,0.0005417295,0.000530625,0.000552042,94
1000,entity,create_empty,ecs-lua,s,2026-03-15 12:19:14Z,0.000724292,0.000674083,0.000730792,89
1000,entity,create_empty,evolved,s,2026-03-15 12:19:35Z,0.000038625,0.000038542,0.00003875,239
1000,entity,create_empty,lovetoys,s,2026-03-15 12:19:42Z,0.000630583,0.00062825,0.000633125,109
1000,entity,create_empty,nata,s,2026-03-15 12:19:54Z,0.000177,0.000176583,0.000177375,465
1000,entity,create_empty,tinyecs,s,2026-03-15 12:19:58Z,0.000173542,0.000173,0.000174208,419
1000,entity,create_empty,concord,kb,2026-03-15 12:20:15Z,376.4219,376.4219,376.4219,100
1000,entity,create_empty,concord-no-serialize,kb,2026-03-15 12:20:36Z,141.3359,141.3359,141.3359,100
1000,entity,create_empty,ecs-lua,kb,2026-03-15 12:20:54Z,667.6719,667.6719,667.6719,88
1000,entity,create_empty,evolved,kb,2026-03-15 12:21:18Z,8.1172,8.1172,8.1172,181
1000,entity,create_empty,lovetoys,kb,2026-03-15 12:21:24Z,500.0,500.0,500.0,88
1000,entity,create_empty,nata,kb,2026-03-15 12:21:36Z,62.5,62.5,62.5,335
1000,entity,create_empty,tinyecs,kb,2026-03-15 12:21:40Z,70.6328,70.6328,70.6328,334
1000,entity,create_with_components,concord,s,2026-03-15 12:21:44Z,0.003565396,0.003421875,0.003649104,100
1000,entity,create_with_components,concord-no-serialize,s,2026-03-15 12:21:55Z,0.002742167,0.002697167,0.002862292,93
1000,entity,create_with_components,ecs-lua-batch,s,2026-03-15 12:22:06Z,0.0013663125,0.0011717085,0.001379708,104
1000,entity,create_with_components,ecs-lua-nobatch,s,2026-03-15 12:22:25Z,0.0019418335,0.001928333,0.0019556665,94
1000,entity,create_with_components,evolved-batch,s,2026-03-15 12:22:40Z,7.875e-6,7.625e-6,7.958e-6,963
1000,entity,create_with_components,evolved-nobatch,s,2026-03-15 12:22:43Z,0.000015417,0.000015,0.000015458,945
1000,entity,create_with_components,lovetoys,s,2026-03-15 12:22:47Z,0.000645292,0.000643167,0.000648,243
1000,entity,create_with_components,nata,s,2026-03-15 12:22:53Z,0.0005152915,0.0000869585,0.000523458,604
1000,entity,create_with_components,tinyecs,s,2026-03-15 12:22:57Z,0.0001540835,0.000153271,0.000154792,446
1000,entity,create_with_components,concord,kb,2026-03-15 12:23:28Z,876.4219,876.4219,876.4219,99
1000,entity,create_with_components,concord-no-serialize,kb,2026-03-15 12:23:50Z,626.4219,626.4219,626.4219,100
1000,entity,create_with_components,ecs-lua-batch,kb,2026-03-15 12:24:09Z,1589.5742,1589.5742,1589.5742,84
1000,entity,create_with_components,ecs-lua-nobatch,kb,2026-03-15 12:24:34Z,1777.0469,1777.0469,1777.0469,87
1000,entity,create_with_components,evolved-batch,kb,2026-03-15 12:25:00Z,8.0859,8.0859,8.0859,166
1000,entity,create_with_components,evolved-nobatch,kb,2026-03-15 12:25:07Z,8.3828,8.3828,8.3828,160
1000,entity,create_with_components,lovetoys,kb,2026-03-15 12:25:13Z,946.4375,946.4375,946.4375,88
1000,entity,create_with_components,nata,kb,2026-03-15 12:25:27Z,218.75,218.75,218.75,331
1000,entity,create_with_components,tinyecs,kb,2026-03-15 12:25:30Z,226.8828,226.8828,226.8828,322
1000,entity,destroy,concord,s,2026-03-15 12:25:35Z,0.001055917,0.001047875,0.001079833,95
1000,entity,destroy,concord-no-serialize,s,2026-03-15 12:25:45Z,0.001051875,0.001033229,0.001077833,100
1000,entity,destroy,ecs-lua,s,2026-03-15 12:25:55Z,0.0001237705,0.000122729,0.000124625,128
1000,entity,destroy,evolved-batch,s,2026-03-15 12:26:06Z,8.5625e-6,8.417e-6,8.667e-6,1000
1000,entity,destroy,evolved-nobatch,s,2026-03-15 12:26:09Z,0.000032875,0.000032083,0.0000332915,1000
1000,entity,destroy,lovetoys,s,2026-03-15 12:26:14Z,0.0101001455,0.010067979,0.010157125,100
1000,entity,destroy,nata,s,2026-03-15 12:28:12Z,0.000090896,0.000090229,0.0000918125,1000
1000,entity,destroy,tinyecs,s,2026-03-15 12:28:15Z,0.0001194585,0.000118792,0.000120083,812
1000,entity,destroy,concord,kb,2026-03-15 12:28:29Z,31.9609,31.9609,31.9609,100
1000,entity,destroy,concord-no-serialize,kb,2026-03-15 12:28:49Z,31.9609,31.9609,31.9609,100
1000,entity,destroy,ecs-lua,kb,2026-03-15 12:29:06Z,81.3438,81.3438,81.3438,88
1000,entity,destroy,evolved-batch,kb,2026-03-15 12:29:30Z,0.3672,0.3672,0.3672,176
1000,entity,destroy,evolved-nobatch,kb,2026-03-15 12:29:37Z,0.0001,0.0001,0.0001,172
1000,entity,destroy,lovetoys,kb,2026-03-15 12:29:43Z,0.0001,0.0001,0.0001,97
1000,entity,destroy,nata,kb,2026-03-15 12:37:43Z,24.1563,24.1563,24.1563,320
1000,entity,destroy,tinyecs,kb,2026-03-15 12:37:47Z,8.1328,8.1328,8.1328,329
1000,component,get,concord,s,2026-03-15 12:37:51Z,0.0000125625,0.000012458,0.00001275,98
1000,component,get,concord-no-serialize,s,2026-03-15 12:38:00Z,0.000012479,0.000012375,0.000012542,84
1000,component,get,ecs-lua,s,2026-03-15 12:38:10Z,0.000020167,0.000019917,0.000020458,129
1000,component,get,evolved,s,2026-03-15 12:38:24Z,6.708e-6,6.708e-6,6.708e-6,1000
1000,component,get,lovetoys,s,2026-03-15 12:38:28Z,9.25e-6,9.208e-6,9.375e-6,150
1000,component,get,nata,s,2026-03-15 12:38:38Z,4.542e-6,4.542e-6,4.583e-6,959
1000,component,get,tinyecs,s,2026-03-15 12:38:41Z,4.417e-6,4.417e-6,4.417e-6,611
1000,component,get,concord,kb,2026-03-15 12:39:00Z,0.0001,0.0001,0.0001,97
1000,component,get,concord-no-serialize,kb,2026-03-15 12:39:20Z,0.0001,0.0001,0.0001,100
1000,component,get,ecs-lua,kb,2026-03-15 12:39:38Z,85.9375,85.9375,85.9375,86
1000,component,get,evolved,kb,2026-03-15 12:40:03Z,0.0001,0.0001,0.0001,174
1000,component,get,lovetoys,kb,2026-03-15 12:40:09Z,0.0001,0.0001,0.0001,90
1000,component,get,nata,kb,2026-03-15 12:40:21Z,0.0001,0.0001,0.0001,351
1000,component,get,tinyecs,kb,2026-03-15 12:40:25Z,0.0001,0.0001,0.0001,338
1000,component,set,concord,s,2026-03-15 12:40:29Z,0.000014583,0.000014458,0.000014708,100
1000,component,set,concord-no-serialize,s,2026-03-15 12:40:38Z,0.000013667,0.000013542,0.000013875,96
1000,component,set,ecs-lua,s,2026-03-15 12:40:46Z,0.000020458,0.000019792,0.000020875,131
1000,component,set,evolved,s,2026-03-15 12:40:58Z,0.000014875,0.000014875,0.000014917,1000
1000,component,set,lovetoys,s,2026-03-15 12:41:02Z,9.792e-6,9.708e-6,9.833e-6,155
1000,component,set,nata,s,2026-03-15 12:41:11Z,4.708e-6,4.708e-6,4.708e-6,986
1000,component,set,tinyecs,s,2026-03-15 12:41:14Z,4.708e-6,4.708e-6,4.708e-6,663
1000,component,set,concord,kb,2026-03-15 12:41:34Z,0.0001,0.0001,0.0001,99
1000,component,set,concord-no-serialize,kb,2026-03-15 12:41:53Z,0.0001,0.0001,0.0001,100
1000,component,set,ecs-lua,kb,2026-03-15 12:42:10Z,85.9375,85.9375,85.9375,86
1000,component,set,evolved,kb,2026-03-15 12:42:36Z,0.0001,0.0001,0.0001,164
1000,component,set,lovetoys,kb,2026-03-15 12:42:42Z,0.0001,0.0001,0.0001,91
1000,component,set,nata,kb,2026-03-15 12:42:54Z,0.0001,0.0001,0.0001,350
1000,component,set,tinyecs,kb,2026-03-15 12:42:58Z,0.0001,0.0001,0.0001,341
1000,component,add,concord,s,2026-03-15 12:43:02Z,0.000720875,0.000700875,0.000738792,94
1000,component,add,concord-no-serialize,s,2026-03-15 12:43:12Z,0.000791125,0.000769958,0.000810021,100
1000,component,add,ecs-lua-batch,s,2026-03-15 12:43:22Z,0.0006738545,0.00066975,0.000679875,120
1000,component,add,ecs-lua-nobatch,s,2026-03-15 12:43:36Z,0.0007406665,0.0007382295,0.000745125,114
1000,component,add,evolved-batch,s,2026-03-15 12:43:48Z,2.125e-6,2.125e-6,2.167e-6,1000
1000,component,add,evolved-nobatch,s,2026-03-15 12:43:51Z,0.000042208,0.000042208,0.000042208,1000
1000,component,add,lovetoys-batch,s,2026-03-15 12:43:55Z,0.000541979,0.000540208,0.0005435,136
1000,component,add,lovetoys-nobatch,s,2026-03-15 12:44:06Z,0.000493417,0.000489542,0.000495917,133
1000,component,add,nata,s,2026-03-15 12:44:16Z,0.000049833,0.000049667,0.000049958,799
1000,component,add,tinyecs,s,2026-03-15 12:44:20Z,0.000034229,0.000034125,0.000034333,560
1000,component,add,concord,kb,2026-03-15 12:44:57Z,281.9609,281.9609,281.9609,99
1000,component,add,concord-no-serialize,kb,2026-03-15 12:45:17Z,281.9609,281.9609,281.9609,100
1000,component,add,ecs-lua-batch,kb,2026-03-15 12:45:34Z,657.5938,657.5938,657.5938,83
1000,component,add,ecs-lua-nobatch,kb,2026-03-15 12:46:01Z,657.5938,657.5938,657.5938,83
1000,component,add,evolved-batch,kb,2026-03-15 12:46:27Z,0.3672,0.3672,0.3672,169
1000,component,add,evolved-nobatch,kb,2026-03-15 12:46:33Z,0.0001,0.0001,0.0001,162
1000,component,add,lovetoys-batch,kb,2026-03-15 12:46:40Z,469.5,469.5,469.5,88
1000,component,add,lovetoys-nobatch,kb,2026-03-15 12:46:53Z,383.5625,383.5625,383.5625,89
1000,component,add,nata,kb,2026-03-15 12:47:06Z,109.375,109.375,109.375,327
1000,component,add,tinyecs,kb,2026-03-15 12:47:09Z,117.5078,117.5078,117.5078,314
1000,component,remove,concord,s,2026-03-15 12:47:14Z,0.001658958,0.001636958,0.00168725,93
1000,component,remove,concord-no-serialize,s,2026-03-15 12:47:23Z,0.0013948335,0.001183479,0.001666354,98
1000,component,remove,ecs-lua,s,2026-03-15 12:47:33Z,0.0003478125,0.000345792,0.0003499375,136
1000,component,remove,evolved-batch,s,2026-03-15 12:47:45Z,2.208e-6,2.208e-6,2.208e-6,1000
1000,component,remove,evolved-nobatch,s,2026-03-15 12:47:48Z,0.000042458,0.000042458,0.000042458,1000
1000,component,remove,lovetoys,s,2026-03-15 12:47:52Z,0.000309542,0.000307542,0.0003115,143
1000,component,remove,nata,s,2026-03-15 12:48:01Z,0.000021,0.000020917,0.000021125,1000
1000,component,remove,tinyecs,s,2026-03-15 12:48:05Z,0.000014125,0.000014,0.00001425,685
1000,component,remove,concord,kb,2026-03-15 12:48:26Z,31.9609,31.9609,31.9609,100
1000,component,remove,concord-no-serialize,kb,2026-03-15 12:48:46Z,31.9609,31.9609,31.9609,100
1000,component,remove,ecs-lua,kb,2026-03-15 12:49:04Z,220.0938,220.0938,220.0938,84
1000,component,remove,evolved-batch,kb,2026-03-15 12:49:30Z,0.3672,0.3672,0.3672,174
1000,component,remove,evolved-nobatch,kb,2026-03-15 12:49:36Z,0.0001,0.0001,0.0001,163
1000,component,remove,lovetoys,kb,2026-03-15 12:49:43Z,156.25,156.25,156.25,88
1000,component,remove,nata,kb,2026-03-15 12:49:56Z,0.0001,0.0001,0.0001,329
1000,component,remove,tinyecs,kb,2026-03-15 12:49:59Z,8.1328,8.1328,8.1328,323
1000,tag,has,concord,s,2026-03-15 12:50:03Z,0.000019646,0.000019583,0.000019792,100
1000,tag,has,concord-no-serialize,s,2026-03-15 12:50:13Z,0.000019917,0.000019833,0.000020125,100
1000,tag,has,ecs-lua,s,2026-03-15 12:50:22Z,0.000016896,0.00001675,0.000017042,144
1000,tag,has,evolved,s,2026-03-15 12:50:33Z,2.792e-6,2.792e-6,2.792e-6,1000
1000,tag,has,lovetoys,s,2026-03-15 12:50:38Z,3.25e-6,3.25e-6,3.25e-6,153
1000,tag,has,nata,s,2026-03-15 12:50:50Z,1.917e-6,1.917e-6,1.917e-6,1000
1000,tag,has,tinyecs,s,2026-03-15 12:50:53Z,1.958e-6,1.958e-6,2e-6,1000
1000,tag,has,concord,kb,2026-03-15 12:51:00Z,0.0001,0.0001,0.0001,100
1000,tag,has,concord-no-serialize,kb,2026-03-15 12:51:20Z,0.0001,0.0001,0.0001,100
1000,tag,has,ecs-lua,kb,2026-03-15 12:51:37Z,85.9375,85.9375,85.9375,85
1000,tag,has,evolved,kb,2026-03-15 12:52:02Z,0.0001,0.0001,0.0001,170
1000,tag,has,lovetoys,kb,2026-03-15 12:52:08Z,0.0001,0.0001,0.0001,91
1000,tag,has,nata,kb,2026-03-15 12:52:21Z,0.0001,0.0001,0.0001,338
1000,tag,has,tinyecs,kb,2026-03-15 12:52:24Z,0.0001,0.0001,0.0001,331
1000,tag,add,concord,s,2026-03-15 12:52:28Z,0.0006887915,0.000674104,0.000706854,88
1000,tag,add,concord-no-serialize,s,2026-03-15 12:52:38Z,0.000734625,0.000706958,0.0007435,97
1000,tag,add,ecs-lua-batch,s,2026-03-15 12:52:48Z,0.000498125,0.000495583,0.000501375,135
1000,tag,add,ecs-lua-nobatch,s,2026-03-15 12:53:02Z,0.000557875,0.000554292,0.000562375,129
1000,tag,add,evolved-batch,s,2026-03-15 12:53:17Z,1.917e-6,1.917e-6,1.917e-6,1000
1000,tag,add,evolved-nobatch,s,2026-03-15 12:53:20Z,0.000046583,0.000046583,0.000046583,1000
1000,tag,add,lovetoys-batch,s,2026-03-15 12:53:24Z,0.000509125,0.000507333,0.00051125,143
1000,tag,add,lovetoys-nobatch,s,2026-03-15 12:53:34Z,0.0004638125,0.000461375,0.0004667915,140
1000,tag,add,nata,s,2026-03-15 12:53:43Z,0.000041167,0.000041083,0.00004125,1000
1000,tag,add,tinyecs,s,2026-03-15 12:53:47Z,0.0000273125,0.000027167,0.000027417,668
1000,tag,add,concord,kb,2026-03-15 12:54:12Z,188.2109,188.2109,188.2109,100
1000,tag,add,concord-no-serialize,kb,2026-03-15 12:54:32Z,188.2109,188.2109,188.2109,100
1000,tag,add,ecs-lua-batch,kb,2026-03-15 12:54:50Z,501.3438,501.3438,501.3438,83
1000,tag,add,ecs-lua-nobatch,kb,2026-03-15 12:55:16Z,501.3438,501.3438,501.3438,83
1000,tag,add,evolved-batch,kb,2026-03-15 12:55:42Z,0.3672,0.3672,0.3672,168
1000,tag,add,evolved-nobatch,kb,2026-03-15 12:55:49Z,0.0001,0.0001,0.0001,161
1000,tag,add,lovetoys-batch,kb,2026-03-15 12:55:56Z,383.5625,383.5625,383.5625,89
1000,tag,add,lovetoys-nobatch,kb,2026-03-15 12:56:09Z,297.625,297.625,297.625,89
1000,tag,add,nata,kb,2026-03-15 12:56:22Z,0.0001,0.0001,0.0001,311
1000,tag,add,tinyecs,kb,2026-03-15 12:56:25Z,8.1328,8.1328,8.1328,316
1000,tag,remove,concord,s,2026-03-15 12:56:30Z,0.001688021,0.0016735835,0.001731792,92
1000,tag,remove,concord-no-serialize,s,2026-03-15 12:56:39Z,0.0017260625,0.001707458,0.0017523125,100
1000,tag,remove,ecs-lua,s,2026-03-15 12:56:49Z,0.000349083,0.000347979,0.000352208,138
1000,tag,remove,evolved-batch,s,2026-03-15 12:57:01Z,2.208e-6,2.208e-6,2.208e-6,1000
1000,tag,remove,evolved-nobatch,s,2026-03-15 12:57:04Z,0.000045792,0.000045792,0.000045833,1000
1000,tag,remove,lovetoys,s,2026-03-15 12:57:08Z,0.000311333,0.000310042,0.000312542,149
1000,tag,remove,nata,s,2026-03-15 12:57:17Z,0.000021208,0.000020979,0.000021417,1000
1000,tag,remove,tinyecs,s,2026-03-15 12:57:20Z,0.00001475,0.000014625,0.000014833,712
1000,tag,remove,concord,kb,2026-03-15 12:57:40Z,31.9609,31.9609,31.9609,100
1000,tag,remove,concord-no-serialize,kb,2026-03-15 12:58:00Z,31.9609,31.9609,31.9609,100
1000,tag,remove,ecs-lua,kb,2026-03-15 12:58:17Z,220.0938,220.0938,220.0938,82
1000,tag,remove,evolved-batch,kb,2026-03-15 12:58:41Z,0.3672,0.3672,0.3672,166
1000,tag,remove,evolved-nobatch,kb,2026-03-15 12:58:48Z,0.0001,0.0001,0.0001,157
1000,tag,remove,lovetoys,kb,2026-03-15 12:58:54Z,156.25,156.25,156.25,90
1000,tag,remove,nata,kb,2026-03-15 12:59:07Z,0.0001,0.0001,0.0001,311
1000,tag,remove,tinyecs,kb,2026-03-15 12:59:11Z,8.1328,8.1328,8.1328,310
1000,system,throughput,concord,s,2026-03-15 12:59:15Z,9.833e-6,9.75e-6,0.000010083,197
1000,system,throughput,ecs-lua,s,2026-03-15 12:59:19Z,0.0000325,0.000032458,0.000032542,813
1000,system,throughput,evolved,s,2026-03-15 12:59:23Z,1.917e-6,1.917e-6,1.917e-6,1000
1000,system,throughput,lovetoys,s,2026-03-15 12:59:25Z,0.000018,0.000017875,0.000018083,812
1000,system,throughput,nata,s,2026-03-15 12:59:28Z,5.042e-6,5e-6,5.042e-6,1000
1000,system,throughput,tinyecs,s,2026-03-15 12:59:31Z,5e-6,4.958e-6,5.042e-6,835
1000,system,throughput,concord,kb,2026-03-15 12:59:36Z,0.0001,0.0001,0.0001,184
1000,system,throughput,ecs-lua,kb,2026-03-15 12:59:41Z,173.2109,173.2109,173.2109,220
1000,system,throughput,evolved,kb,2026-03-15 12:59:45Z,0.0001,0.0001,0.0001,384
1000,system,throughput,lovetoys,kb,2026-03-15 12:59:49Z,0.0001,0.0001,0.0001,244
1000,system,throughput,nata,kb,2026-03-15 12:59:52Z,0.0001,0.0001,0.0001,397
1000,system,throughput,tinyecs,kb,2026-03-15 12:59:55Z,0.0001,0.0001,0.0001,414
1000,system,overlap,concord,s,2026-03-15 12:59:58Z,0.000011271,0.000011083,0.0000114795,100
1000,system,overlap,ecs-lua,s,2026-03-15 13:00:04Z,0.000076833,0.000076583,0.00007725,399
1000,system,overlap,evolved,s,2026-03-15 13:00:09Z,2.458e-6,2.417e-6,2.458e-6,1000
1000,system,overlap,lovetoys,s,2026-03-15 13:00:11Z,0.000022333,0.000022292,0.000022375,565
1000,system,overlap,nata,s,2026-03-15 13:00:15Z,9.458e-6,9.458e-6,9.458e-6,1000
1000,system,overlap,tinyecs,s,2026-03-15 13:00:18Z,9.875e-6,9.875e-6,9.917e-6,847
1000,system,overlap,concord,kb,2026-03-15 13:00:23Z,0.0001,0.0001,0.0001,100
1000,system,overlap,ecs-lua,kb,2026-03-15 13:00:32Z,517.875,517.875,517.875,100
1000,system,overlap,evolved,kb,2026-03-15 13:00:40Z,0.0001,0.0001,0.0001,125
1000,system,overlap,lovetoys,kb,2026-03-15 13:00:44Z,0.0001,0.0001,0.0001,100
1000,system,overlap,nata,kb,2026-03-15 13:00:50Z,0.0001,0.0001,0.0001,115
1000,system,overlap,tinyecs,kb,2026-03-15 13:00:54Z,0.0001,0.0001,0.0001,121
1000,system,fragmented,concord,s,2026-03-15 13:00:58Z,0.000010125,7.833e-6,0.000013792,198
1000,system,fragmented,ecs-lua,s,2026-03-15 13:01:03Z,0.000027333,0.00002725,0.000027333,527
1000,system,fragmented,evolved,s,2026-03-15 13:01:07Z,2.25e-6,2.25e-6,2.25e-6,1000
1000,system,fragmented,lovetoys,s,2026-03-15 13:01:09Z,0.000011208,0.000011208,0.000011208,767
1000,system,fragmented,nata,s,2026-03-15 13:01:12Z,3.958e-6,3.958e-6,3.958e-6,1000
1000,system,fragmented,tinyecs,s,2026-03-15 13:01:15Z,4e-6,4e-6,4.042e-6,1000
1000,system,fragmented,concord,kb,2026-03-15 13:01:21Z,0.0001,0.0001,0.0001,100
1000,system,fragmented,ecs-lua,kb,2026-03-15 13:01:30Z,93.5391,93.5391,93.5391,100
1000,system,fragmented,evolved,kb,2026-03-15 13:01:39Z,0.0001,0.0001,0.0001,98
1000,system,fragmented,lovetoys,kb,2026-03-15 13:01:43Z,0.0001,0.0001,0.0001,100
1000,system,fragmented,nata,kb,2026-03-15 13:01:50Z,0.0001,0.0001,0.0001,100
1000,system,fragmented,tinyecs,kb,2026-03-15 13:01:55Z,0.0001,0.0001,0.0001,100
1000,system,chained,concord,s,2026-03-15 13:02:00Z,0.000033833,0.000033208,0.0000345,101
1000,system,chained,ecs-lua,s,2026-03-15 13:02:07Z,0.0001799375,0.000174167,0.00018475,290
1000,system,chained,evolved,s,2026-03-15 13:02:13Z,3.5e-6,3.5e-6,3.5e-6,1000
1000,system,chained,lovetoys,s,2026-03-15 13:02:16Z,0.00005075,0.000050667,0.000050792,465
1000,system,chained,nata,s,2026-03-15 13:02:20Z,0.000027333,0.000027292,0.000027375,695
1000,system,chained,tinyecs,s,2026-03-15 13:02:23Z,0.000027208,0.000027167,0.00002725,1000
1000,system,chained,concord,kb,2026-03-15 13:02:31Z,0.0001,0.0001,0.0001,100
1000,system,chained,ecs-lua,kb,2026-03-15 13:02:48Z,689.9766,689.9766,689.9766,100
1000,system,chained,evolved,kb,2026-03-15 13:03:05Z,0.0001,0.0001,0.0001,100
1000,system,chained,lovetoys,kb,2026-03-15 13:03:13Z,0.0001,0.0001,0.0001,100
1000,system,chained,nata,kb,2026-03-15 13:03:28Z,0.0001,0.0001,0.0001,100
1000,system,chained,tinyecs,kb,2026-03-15 13:03:38Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,concord,s,2026-03-15 13:03:46Z,0.0001731665,0.0001718955,0.0001755,94
1000,system,multi_20,ecs-lua,s,2026-03-15 13:04:06Z,0.0006180415,0.0006121665,0.000627,106
1000,system,multi_20,evolved,s,2026-03-15 13:04:15Z,0.000020333,0.000020333,0.000020375,748
1000,system,multi_20,lovetoys,s,2026-03-15 13:04:18Z,0.000201292,0.0002011875,0.0002015,234
1000,system,multi_20,nata,s,2026-03-15 13:04:26Z,0.000068625,0.000067875,0.000068792,319
1000,system,multi_20,tinyecs,s,2026-03-15 13:04:31Z,0.000067792,0.000067625,0.000067917,364
1000,system,multi_20,concord,kb,2026-03-15 13:04:49Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,ecs-lua,kb,2026-03-15 13:05:40Z,1728.9453,1728.9453,1728.9453,100
1000,system,multi_20,evolved,kb,2026-03-15 13:06:31Z,0.0001,0.0001,0.0001,99
1000,system,multi_20,lovetoys,kb,2026-03-15 13:06:56Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,nata,kb,2026-03-15 13:07:45Z,0.0001,0.0001,0.0001,100
1000,system,multi_20,tinyecs,kb,2026-03-15 13:08:24Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,concord,s,2026-03-15 13:08:51Z,2.3125e-6,2.229e-6,6.7915e-6,90
1000,system,empty_systems,ecs-lua,s,2026-03-15 13:09:02Z,3.083e-6,3.083e-6,3.083e-6,809
1000,system,empty_systems,evolved,s,2026-03-15 13:09:05Z,6.625e-6,6.625e-6,6.667e-6,1000
1000,system,empty_systems,lovetoys,s,2026-03-15 13:09:07Z,6.67e-7,6.67e-7,6.67e-7,797
1000,system,empty_systems,nata,s,2026-03-15 13:09:10Z,9.58e-7,9.58e-7,9.58e-7,1000
1000,system,empty_systems,tinyecs,s,2026-03-15 13:09:12Z,2.92e-7,2.92e-7,3.33e-7,544
1000,system,empty_systems,concord,kb,2026-03-15 13:09:31Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,ecs-lua,kb,2026-03-15 13:10:23Z,2.5391,2.5391,2.5391,100
1000,system,empty_systems,evolved,kb,2026-03-15 13:11:06Z,0.0001,0.0001,0.0001,99
1000,system,empty_systems,lovetoys,kb,2026-03-15 13:11:49Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,nata,kb,2026-03-15 13:12:41Z,0.0001,0.0001,0.0001,100
1000,system,empty_systems,tinyecs,kb,2026-03-15 13:13:26Z,0.0001,0.0001,0.0001,100
1000,structural_scaling,create,concord,s,2026-03-15 13:13:59Z,0.0091559165,0.009076792,0.0092991665,100
1000,structural_scaling,create,ecs-lua-batch,s,2026-03-15 13:15:09Z,0.0011281045,0.001124792,0.001132542,100
1000,structural_scaling,create,ecs-lua-nobatch,s,2026-03-15 13:15:24Z,0.001459458,0.001415708,0.001487458,99
1000,structural_scaling,create,evolved-batch,s,2026-03-15 13:15:45Z,0.000012417,0.000012417,0.000012458,711
1000,structural_scaling,create,evolved-nobatch,s,2026-03-15 13:15:49Z,0.000015542,0.000015542,0.000015583,624
1000,structural_scaling,create,lovetoys,s,2026-03-15 13:15:53Z,0.0026052915,0.002592354,0.0026179585,100
1000,structural_scaling,create,nata,s,2026-03-15 13:16:17Z,0.000314458,0.0003128545,0.0003158125,478
1000,structural_scaling,create,tinyecs,s,2026-03-15 13:16:22Z,0.0016451665,0.0016146045,0.001680208,100
1000,structural_scaling,create,concord,kb,2026-03-15 13:16:52Z,876.4219,876.4219,876.4219,100
1000,structural_scaling,create,ecs-lua-batch,kb,2026-03-15 13:19:15Z,1591.2617,1591.2617,1591.2617,100
1000,structural_scaling,create,ecs-lua-nobatch,kb,2026-03-15 13:20:46Z,1778.7344,1778.7344,1778.7344,100
1000,structural_scaling,create,evolved-batch,kb,2026-03-15 13:22:18Z,8.1328,8.1328,8.1328,100
1000,structural_scaling,create,evolved-nobatch,kb,2026-03-15 13:23:08Z,8.4297,8.4297,8.4297,100
1000,structural_scaling,create,lovetoys,kb,2026-03-15 13:24:00Z,2665.1875,2665.1875,2665.1875,100
1000,structural_scaling,create,nata,kb,2026-03-15 13:25:23Z,218.75,218.75,218.75,100
1000,structural_scaling,create,tinyecs,kb,2026-03-15 13:26:21Z,226.8828,226.8828,226.8828,100
1000,structural_scaling,add_component,concord,s,2026-03-15 13:27:11Z,0.0040867915,0.0040504165,0.004127875,100
